bioguide_id,representative,full_name,party,party_code,state_abbr,district,district_code,district_key,official_url,Democratic Majority,Not Voting,Present,Republican Majority,Neither,party_split_roll_calls,votes_cast_on_party_split_roll_calls,with_republican_pct,with_democratic_pct,missed_party_split_votes_pct,first_name,last_name,profile_party,office,address,phone,term_start,term_end
T000490,Taylor,David J. Taylor,Republican,R,OH,2.0,2.0,OH-02,https://taylor.house.gov,7,0,0,375,0,382,382,98.2,1.8,0.0,David,Taylor,Republican,325 Cannon House Office Building,325 Cannon House Office Building Washington DC 20515-3502,202-225-3164,2025-01-03,2027-01-03
T000463,Turner (OH),Michael R. Turner,Republican,R,OH,10.0,10.0,OH-10,https://turner.house.gov,25,7,0,350,0,382,375,93.3,6.7,1.8,Michael,Turner,Republican,2183 Rayburn House Office Building,2183 Rayburn House Office Building Washington DC 20515-3510,202-225-6465,2025-01-03,2027-01-03
B000740,Bice,Stephanie I. Bice,Republican,R,OK,5.0,5.0,OK-05,https://bice.house.gov,12,4,0,366,0,382,378,96.8,3.2,1.0,Stephanie,Bice,Republican,2402 Rayburn House Office Building,2402 Rayburn House Office Building Washington DC 20515-3605,202-225-2132,2025-01-03,2027-01-03
B001317,Brecheen,Josh Brecheen,Republican,R,OK,2.0,2.0,OK-02,https://brecheen.house.gov,7,19,0,356,0,382,363,98.1,1.9,5.0,Josh,Brecheen,Republican,351 Cannon House Office Building,351 Cannon House Office Building Washington DC 20515-3602,202-225-2701,2025-01-03,2027-01-03
C001053,Cole,Tom Cole,Republican,R,OK,4.0,4.0,OK-04,https://cole.house.gov,17,6,0,359,0,382,376,95.5,4.5,1.6,Tom,Cole,Republican,2207 Rayburn House Office Building,2207 Rayburn House Office Building Washington DC 20515-3604,202-225-6165,2025-01-03,2027-01-03
H001082,Hern (OK),Kevin Hern,Republican,R,OK,1.0,1.0,OK-01,https://hern.house.gov,3,7,0,372,0,382,375,99.2,0.8,1.8,Kevin,Hern,Republican,171 Cannon House Office Building,171 Cannon House Office Building Washington DC 20515-3601,202-225-2211,2025-01-03,2027-01-03
L000491,Lucas,Frank D. Lucas,Republican,R,OK,3.0,3.0,OK-03,https://lucas.house.gov,12,5,0,365,0,382,377,96.8,3.2,1.3,Frank,Lucas,Republican,2405 Rayburn House Office Building,2405 Rayburn House Office Building Washington DC 20515-3603,202-225-5565,2025-01-03,2027-01-03
B000668,Bentz,Cliff Bentz,Republican,R,OR,2.0,2.0,OR-02,https://bentz.house.gov,11,0,0,371,0,382,382,97.1,2.9,0.0,Cliff,Bentz,Republican,409 Cannon House Office Building,409 Cannon House Office Building Washington DC 20515-3702,202-225-6730,2025-01-03,2027-01-03
B001327,Bresnahan,"Robert P. Bresnahan, Jr.",Republican,R,PA,8.0,8.0,PA-08,https://bresnahan.house.gov,29,2,0,351,0,382,380,92.4,7.6,0.5,Robert,Bresnahan,Republican,1133 Longworth House Office Building,1133 Longworth House Office Building Washington DC 20515-3808,202-225-5546,2025-01-03,2027-01-03
F000466,Fitzpatrick,Brian K. Fitzpatrick,Republican,R,PA,1.0,1.0,PA-01,https://fitzpatrick.house.gov,82,5,0,295,0,382,377,78.2,21.8,1.3,Brian,Fitzpatrick,Republican,271 Cannon House Office Building,271 Cannon House Office Building Washington DC 20515-3801,202-225-4276,2025-01-03,2027-01-03
J000302,Joyce (PA),John Joyce,Republican,R,PA,13.0,13.0,PA-13,https://johnjoyce.house.gov,2,1,0,379,0,382,381,99.5,0.5,0.3,John,Joyce,Republican,2102 Rayburn House Office Building,2102 Rayburn House Office Building Washington DC 20515-3813,202-225-2431,2025-01-03,2027-01-03
K000376,Kelly (PA),Mike Kelly,Republican,R,PA,16.0,16.0,PA-16,https://kelly.house.gov,8,8,0,366,0,382,374,97.9,2.1,2.1,Mike,Kelly,Republican,1707 Longworth House Office Building,1707 Longworth House Office Building Washington DC 20515-3816,202-225-5406,2025-01-03,2027-01-03
M001230,Mackenzie,Ryan Mackenzie,Republican,R,PA,7.0,7.0,PA-07,https://mackenzie.house.gov,29,2,0,351,0,382,380,92.4,7.6,0.5,Ryan,Mackenzie,Republican,121 Cannon House Office Building,121 Cannon House Office Building Washington DC 20515-3807,202-225-6411,2025-01-03,2027-01-03
M001204,Meuser,Daniel Meuser,Republican,R,PA,9.0,9.0,PA-09,https://meuser.house.gov,8,20,1,353,0,382,361,97.8,2.2,5.2,Daniel,Meuser,Republican,350 Cannon House Office Building,350 Cannon House Office Building Washington DC 20515-3809,202-225-6511,2025-01-03,2027-01-03
P000605,Perry,Scott Perry,Republican,R,PA,10.0,10.0,PA-10,https://perry.house.gov,12,6,0,364,0,382,376,96.8,3.2,1.6,Scott,Perry,Republican,2160 Rayburn House Office Building,2160 Rayburn House Office Building Washington DC 20515-3810,202-225-5836,2025-01-03,2027-01-03
R000610,Reschenthaler,Guy Reschenthaler,Republican,R,PA,14.0,14.0,PA-14,https://reschenthaler.house.gov,3,9,0,370,0,382,373,99.2,0.8,2.4,Guy,Reschenthaler,Republican,2209 Rayburn House Office Building,2209 Rayburn House Office Building Washington DC 20515-3814,202-225-2065,2025-01-03,2027-01-03
S001199,Smucker,Lloyd Smucker,Republican,R,PA,11.0,11.0,PA-11,https://smucker.house.gov,6,11,0,365,0,382,371,98.4,1.6,2.9,Lloyd,Smucker,Republican,302 Cannon House Office Building,302 Cannon House Office Building Washington DC 20515-3811,202-225-2411,2025-01-03,2027-01-03
T000467,Thompson (PA),Glenn Thompson,Republican,R,PA,15.0,15.0,PA-15,https://thompson.house.gov,13,4,0,365,0,382,378,96.6,3.4,1.0,Glenn,Thompson,Republican,400 Cannon House Office Building,400 Cannon House Office Building Washington DC 20515-3815,202-225-5121,2025-01-03,2027-01-03
B001325,Biggs (SC),Sheri Biggs,Republican,R,SC,3.0,3.0,SC-03,https://sheribiggs.house.gov,2,0,0,380,0,382,382,99.5,0.5,0.0,Sheri,Biggs,Republican,1530 Longworth House Office Building,1530 Longworth House Office Building Washington DC 20515-4003,202-225-5301,2025-01-03,2027-01-03
F000478,Fry,Russell Fry,Republican,R,SC,7.0,7.0,SC-07,https://fry.house.gov,6,0,1,375,0,382,381,98.4,1.6,0.0,Russell,Fry,Republican,345 Cannon House Office Building,345 Cannon House Office Building Washington DC 20515-4007,202-225-9895,2025-01-03,2027-01-03
M000194,Mace,Nancy Mace,Republican,R,SC,1.0,1.0,SC-01,https://mace.house.gov,9,39,1,333,0,382,342,97.4,2.6,10.2,Nancy,Mace,Republican,1728 Longworth House Office Building,1728 Longworth House Office Building Washington DC 20515-4001,202-225-3176,2025-01-03,2027-01-03
N000190,Norman,Ralph Norman,Republican,R,SC,5.0,5.0,SC-05,https://norman.house.gov,3,24,0,355,0,382,358,99.2,0.8,6.3,Ralph,Norman,Republican,569 Cannon House Office Building,569 Cannon House Office Building Washington DC 20515-4005,202-225-5501,2025-01-03,2027-01-03
T000480,Timmons,William R. Timmons IV,Republican,R,SC,4.0,4.0,SC-04,https://timmons.house.gov,3,5,0,374,0,382,377,99.2,0.8,1.3,William,Timmons,Republican,267 Cannon House Office Building,267 Cannon House Office Building Washington DC 20515-4004,202-225-6030,2025-01-03,2027-01-03
W000795,Wilson (SC),Joe Wilson,Republican,R,SC,2.0,2.0,SC-02,https://joewilson.house.gov,3,21,0,358,0,382,361,99.2,0.8,5.5,Joe,Wilson,Republican,1436 Longworth House Office Building,1436 Longworth House Office Building Washington DC 20515-4002,202-225-2452,2025-01-03,2027-01-03
J000301,Johnson (SD),Dusty Johnson,Republican,R,SD,0.0,0.0,SD-00,https://dustyjohnson.house.gov,3,3,0,376,0,382,379,99.2,0.8,0.8,Dusty,Johnson,Republican,1714 Longworth House Office Building,1714 Longworth House Office Building Washington DC 20515-4100,202-225-2801,2025-01-03,2027-01-03
B001309,Burchett,Tim Burchett,Republican,R,TN,2.0,2.0,TN-02,https://burchett.house.gov,12,11,0,359,0,382,371,96.8,3.2,2.9,Tim,Burchett,Republican,1122 Longworth House Office Building,1122 Longworth House Office Building Washington DC 20515-4202,202-225-5435,2025-01-03,2027-01-03
D000616,DesJarlais,Scott DesJarlais,Republican,R,TN,4.0,4.0,TN-04,https://desjarlais.house.gov,4,14,0,364,0,382,368,98.9,1.1,3.7,Scott,DesJarlais,Republican,2304 Rayburn House Office Building,2304 Rayburn House Office Building Washington DC 20515-4204,202-225-6831,2025-01-03,2027-01-03
F000459,Fleischmann,"Charles J. ""Chuck"" Fleischmann",Republican,R,TN,3.0,3.0,TN-03,https://fleischmann.house.gov,12,1,0,369,0,382,381,96.9,3.1,0.3,Charles,Fleischmann,Republican,2187 Rayburn House Office Building,2187 Rayburn House Office Building Washington DC 20515-4203,202-225-3271,2025-01-03,2027-01-03
G000590,Green (TN),,Republican,R,TN,,,,,0,24,0,111,0,135,111,100.0,0.0,17.8,,,,,,,,
H001086,Harshbarger,Diana Harshbarger,Republican,R,TN,1.0,1.0,TN-01,https://harshbarger.house.gov,3,4,0,375,0,382,378,99.2,0.8,1.0,Diana,Harshbarger,Republican,167 Cannon House Office Building,167 Cannon House Office Building Washington DC 20515-4201,202-225-6356,2025-01-03,2027-01-03
K000392,Kustoff,David Kustoff,Republican,R,TN,8.0,8.0,TN-08,https://kustoff.house.gov,6,3,0,373,0,382,379,98.4,1.6,0.8,David,Kustoff,Republican,560 Cannon House Office Building,560 Cannon House Office Building Washington DC 20515-4208,202-225-4714,2025-01-03,2027-01-03
O000175,Ogles,Andrew Ogles,Republican,R,TN,5.0,5.0,TN-05,https://ogles.house.gov,7,17,0,358,0,382,365,98.1,1.9,4.5,Andrew,Ogles,Republican,151 Cannon House Office Building,151 Cannon House Office Building Washington DC 20515-4205,202-225-4311,2025-01-03,2027-01-03
R000612,Rose,John W. Rose,Republican,R,TN,6.0,6.0,TN-06,https://johnrose.house.gov,5,8,0,369,0,382,374,98.7,1.3,2.1,John,Rose,Republican,2238 Rayburn House Office Building,2238 Rayburn House Office Building Washington DC 20515-4206,202-225-4231,2025-01-03,2027-01-03
V000139,Van Epps,Matt Van Epps,Republican,R,TN,7.0,7.0,TN-07,https://vanepps.house.gov,1,0,0,172,0,173,173,99.4,0.6,0.0,Matt,Van Epps,Republican,2446 Rayburn House Office Building,2446 Rayburn House Office Building Washington DC 20515-4207,202-225-2811,2025-12-04,2027-01-03
A000375,Arrington,Jodey C. Arrington,Republican,R,TX,19.0,19.0,TX-19,https://arrington.house.gov,3,11,0,368,0,382,371,99.2,0.8,2.9,Jodey,Arrington,Republican,1111 Longworth House Office Building,1111 Longworth House Office Building Washington DC 20515-4319,202-225-4005,2025-01-03,2027-01-03
B001291,Babin,Brian Babin,Republican,R,TX,36.0,36.0,TX-36,https://babin.house.gov,4,7,0,371,0,382,375,98.9,1.1,1.8,Brian,Babin,Republican,2236 Rayburn House Office Building,2236 Rayburn House Office Building Washington DC 20515-4336,202-225-1555,2025-01-03,2027-01-03
C001051,Carter (TX),John R. Carter,Republican,R,TX,31.0,31.0,TX-31,https://carter.house.gov,8,3,0,371,0,382,379,97.9,2.1,0.8,John,Carter,Republican,2208 Rayburn House Office Building,2208 Rayburn House Office Building Washington DC 20515-4331,202-225-3864,2025-01-03,2027-01-03
C001115,Cloud,Michael Cloud,Republican,R,TX,27.0,27.0,TX-27,https://cloud.house.gov,8,3,0,371,0,382,379,97.9,2.1,0.8,Michael,Cloud,Republican,304 Cannon House Office Building,304 Cannon House Office Building Washington DC 20515-4327,202-225-7742,2025-01-03,2027-01-03
C001120,Crenshaw,Dan Crenshaw,Republican,R,TX,2.0,2.0,TX-02,https://crenshaw.house.gov,3,32,0,347,0,382,350,99.1,0.9,8.4,Dan,Crenshaw,Republican,248 Cannon House Office Building,248 Cannon House Office Building Washington DC 20515-4302,202-225-6565,2025-01-03,2027-01-03
D000594,De La Cruz,Monica De La Cruz,Republican,R,TX,15.0,15.0,TX-15,https://delacruz.house.gov,4,20,0,358,0,382,362,98.9,1.1,5.2,Mónica,De La Cruz,Republican,1415 Longworth House Office Building,1415 Longworth House Office Building Washington DC 20515-4315,202-225-9901,2025-01-03,2027-01-03
E000071,Ellzey,Jake Ellzey,Republican,R,TX,6.0,6.0,TX-06,https://ellzey.house.gov,14,2,0,366,0,382,380,96.3,3.7,0.5,Jake,Ellzey,Republican,1721 Longworth House Office Building,1721 Longworth House Office Building Washington DC 20515-4306,202-225-2002,2025-01-03,2027-01-03
F000246,Fallon,Pat Fallon,Republican,R,TX,4.0,4.0,TX-04,https://fallon.house.gov,2,4,0,376,0,382,378,99.5,0.5,1.0,Patrick,Fallon,Republican,2416 Rayburn House Office Building,2416 Rayburn House Office Building Washington DC 20515-4304,202-225-6673,2025-01-03,2027-01-03
G000603,Gill (TX),Brandon Gill,Republican,R,TX,26.0,26.0,TX-26,https://gill.house.gov,5,5,0,372,0,382,377,98.7,1.3,1.3,Brandon,Gill,Republican,1305 Longworth House Office Building,1305 Longworth House Office Building Washington DC 20515-4326,202-225-7772,2025-01-03,2027-01-03
G000601,Goldman (TX),Craig A. Goldman,Republican,R,TX,12.0,12.0,TX-12,https://craiggoldman.house.gov,2,0,0,380,0,382,382,99.5,0.5,0.0,Craig,Goldman,Republican,1716 Longworth House Office Building,1716 Longworth House Office Building Washington DC 20515-4312,202-225-5071,2025-01-03,2027-01-03
G000594,"Gonzales, Tony",,Republican,R,TX,,,,,3,34,0,299,0,336,302,99.0,1.0,10.1,,,,,,,,
G000589,Gooden,Lance Gooden,Republican,R,TX,5.0,5.0,TX-05,https://gooden.house.gov,4,0,0,378,0,382,382,99.0,1.0,0.0,Lance,Gooden,Republican,2431 Rayburn House Office Building,2431 Rayburn House Office Building Washington DC 20515-4305,202-225-3484,2025-01-03,2027-01-03
H001095,Hunt,Wesley Hunt,Republican,R,TX,38.0,38.0,TX-38,https://hunt.house.gov,2,91,0,289,0,382,291,99.3,0.7,23.8,Wesley,Hunt,Republican,1520 Longworth House Office Building,1520 Longworth House Office Building Washington DC 20515-0001,202-225-5646,2025-01-03,2027-01-03
J000304,Jackson (TX),Ronny Jackson,Republican,R,TX,13.0,13.0,TX-13,https://jackson.house.gov,3,8,0,371,0,382,374,99.2,0.8,2.1,Ronny,Jackson,Republican,125 Cannon House Office Building,125 Cannon House Office Building Washington DC 20515-4313,202-225-3706,2025-01-03,2027-01-03
L000603,Luttrell,Morgan Luttrell,Republican,R,TX,8.0,8.0,TX-08,https://luttrell.house.gov,6,2,0,374,0,382,380,98.4,1.6,0.5,Morgan,Luttrell,Republican,444 Cannon House Office Building,444 Cannon House Office Building Washington DC 20515-4308,202-225-4901,2025-01-03,2027-01-03
M001157,McCaul,Michael T. McCaul,Republican,R,TX,10.0,10.0,TX-10,https://mccaul.house.gov,14,31,0,337,0,382,351,96.0,4.0,8.1,Michael,McCaul,Republican,2300 Rayburn House Office Building,2300 Rayburn House Office Building Washington DC 20515-4310,202-225-2401,2025-01-03,2027-01-03
M001224,Moran,Nathaniel Moran,Republican,R,TX,1.0,1.0,TX-01,https://moran.house.gov,3,2,1,376,0,382,379,99.2,0.8,0.5,Nathaniel,Moran,Republican,1605 Longworth House Office Building,1605 Longworth House Office Building Washington DC 20515-4301,202-225-3035,2025-01-03,2027-01-03
N000026,Nehls,Troy E. Nehls,Republican,R,TX,22.0,22.0,TX-22,https://nehls.house.gov,3,20,0,359,0,382,362,99.2,0.8,5.2,Troy,Nehls,Republican,1104 Longworth House Office Building,1104 Longworth House Office Building Washington DC 20515-4322,202-225-5951,2025-01-03,2027-01-03
P000048,Pfluger,August Pfluger,Republican,R,TX,11.0,11.0,TX-11,https://pfluger.house.gov,4,2,0,376,0,382,380,98.9,1.1,0.5,August,Pfluger,Republican,2202 Rayburn House Office Building,2202 Rayburn House Office Building Washington DC 20515-4311,202-225-3605,2025-01-03,2027-01-03
R000614,Roy,Chip Roy,Republican,R,TX,21.0,21.0,TX-21,https://roy.house.gov,11,11,0,360,0,382,371,97.0,3.0,2.9,Chip,Roy,Republican,103 Cannon House Office Building,103 Cannon House Office Building Washington DC 20515-4321,202-225-4236,2025-01-03,2027-01-03
S001224,Self,Keith Self,Republican,R,TX,3.0,3.0,TX-03,https://keithself.house.gov,10,7,0,365,0,382,375,97.3,2.7,1.8,Keith,Self,Republican,1030 Longworth House Office Building,1030 Longworth House Office Building Washington DC 20515-4303,202-225-4201,2025-01-03,2027-01-03
S000250,Sessions,Pete Sessions,Republican,R,TX,17.0,17.0,TX-17,https://sessions.house.gov,5,1,0,376,0,382,381,98.7,1.3,0.3,Pete,Sessions,Republican,2204 Rayburn House Office Building,2204 Rayburn House Office Building Washington DC 20515-4317,202-225-6105,2025-01-03,2027-01-03
V000134,Van Duyne,Beth Van Duyne,Republican,R,TX,24.0,24.0,TX-24,https://vanduyne.house.gov,3,1,0,378,0,382,381,99.2,0.8,0.3,Beth,Van Duyne,Republican,1725 Longworth House Office Building,1725 Longworth House Office Building Washington DC 20515-4324,202-225-6605,2025-01-03,2027-01-03
W000814,Weber (TX),"Randy K. Weber, Sr.",Republican,R,TX,14.0,14.0,TX-14,https://weber.house.gov,1,8,0,373,0,382,374,99.7,0.3,2.1,Randy,Weber,Republican,107 Cannon House Office Building,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,2025-01-03,2027-01-03
W000816,Williams (TX),Roger Williams,Republican,R,TX,25.0,25.0,TX-25,https://williams.house.gov,6,13,0,363,0,382,369,98.4,1.6,3.4,Roger,Williams,Republican,2336 Rayburn House Office Building,2336 Rayburn House Office Building Washington DC 20515-4325,202-225-9896,2025-01-03,2027-01-03
K000403,Kennedy (UT),Mike Kennedy,Republican,R,UT,3.0,3.0,UT-03,https://mikekennedy.house.gov,4,4,0,374,0,382,378,98.9,1.1,1.0,Mike,Kennedy,Republican,1626 Longworth House Office Building,1626 Longworth House Office Building Washington DC 20515-4403,202-225-7751,2025-01-03,2027-01-03
M001228,Maloy,Celeste Maloy,Republican,R,UT,2.0,2.0,UT-02,https://maloy.house.gov,16,3,0,363,0,382,379,95.8,4.2,0.8,Celeste,Maloy,Republican,249 Cannon House Office Building,249 Cannon House Office Building Washington DC 20515-4402,202-225-9730,2025-01-03,2027-01-03
M001213,Moore (UT),Blake D. Moore,Republican,R,UT,1.0,1.0,UT-01,https://blakemoore.house.gov,9,1,0,372,0,382,381,97.6,2.4,0.3,Blake,Moore,Republican,1131 Longworth House Office Building,1131 Longworth House Office Building Washington DC 20515-4401,202-225-0453,2025-01-03,2027-01-03
O000086,Owens,Burgess Owens,Republican,R,UT,4.0,4.0,UT-04,https://owens.house.gov,10,5,0,367,0,382,377,97.3,2.7,1.3,Clarence,Owens,Republican,309 Cannon House Office Building,309 Cannon House Office Building Washington DC 20515-4404,202-225-3011,2025-01-03,2027-01-03
C001118,Cline,Ben Cline,Republican,R,VA,6.0,6.0,VA-06,https://cline.house.gov,3,2,0,377,0,382,380,99.2,0.8,0.5,Ben,Cline,Republican,2443 Rayburn House Office Building,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,2025-01-03,2027-01-03
G000568,Griffith,H. Morgan Griffith,Republican,R,VA,9.0,9.0,VA-09,https://morgangriffith.house.gov,11,0,1,370,0,382,381,97.1,2.9,0.0,H.,Griffith,Republican,2110 Rayburn House Office Building,2110 Rayburn House Office Building Washington DC 20515-4609,202-225-3861,2025-01-03,2027-01-03
K000399,Kiggans (VA),Jennifer A. Kiggans,Republican,R,VA,2.0,2.0,VA-02,https://kiggans.house.gov,20,2,0,360,0,382,380,94.7,5.3,0.5,Jennifer,Kiggans,Republican,152 Cannon House Office Building,152 Cannon House Office Building Washington DC 20515-4602,202-225-4215,2025-01-03,2027-01-03
M001239,McGuire,John J. McGuire III,Republican,R,VA,5.0,5.0,VA-05,https://mcguire.house.gov,3,1,0,378,0,382,381,99.2,0.8,0.3,John,McGuire,Republican,1013 Longworth House Office Building,1013 Longworth House Office Building Washington DC 20515-4605,202-225-4711,2025-01-03,2027-01-03
W000804,Wittman,Robert J. Wittman,Republican,R,VA,1.0,1.0,VA-01,https://wittman.house.gov,9,10,0,363,0,382,372,97.6,2.4,2.6,Robert,Wittman,Republican,2055 Rayburn House Office Building,2055 Rayburn House Office Building Washington DC 20515-4601,202-225-4261,2025-01-03,2027-01-03
B001322,Baumgartner,Michael Baumgartner,Republican,R,WA,5.0,5.0,WA-05,https://baumgartner.house.gov,5,6,0,371,0,382,376,98.7,1.3,1.6,Michael,Baumgartner,Republican,124 Cannon House Office Building,124 Cannon House Office Building Washington DC 20515-4705,202-225-2006,2025-01-03,2027-01-03
N000189,Newhouse,Dan Newhouse,Republican,R,WA,4.0,4.0,WA-04,https://newhouse.house.gov,18,7,0,357,0,382,375,95.2,4.8,1.8,Dan,Newhouse,Republican,460 Cannon House Office Building,460 Cannon House Office Building Washington DC 20515-4704,202-225-5816,2025-01-03,2027-01-03
F000471,Fitzgerald,Scott Fitzgerald,Republican,R,WI,5.0,5.0,WI-05,https://fitzgerald.house.gov,3,3,0,376,0,382,379,99.2,0.8,0.8,Scott,Fitzgerald,Republican,2444 Rayburn House Office Building,2444 Rayburn House Office Building Washington DC 20515-4905,202-225-5101,2025-01-03,2027-01-03
G000576,Grothman,Glenn Grothman,Republican,R,WI,6.0,6.0,WI-06,https://grothman.house.gov,1,8,0,373,0,382,374,99.7,0.3,2.1,Glenn,Grothman,Republican,1211 Longworth House Office Building,1211 Longworth House Office Building Washington DC 20515-4906,202-225-2476,2025-01-03,2027-01-03
S001213,Steil,Bryan Steil,Republican,R,WI,1.0,1.0,WI-01,https://steil.house.gov,4,3,0,375,0,382,379,98.9,1.1,0.8,Bryan,Steil,Republican,1526 Longworth House Office Building,1526 Longworth House Office Building Washington DC 20515-4901,202-225-3031,2025-01-03,2027-01-03
T000165,Tiffany,Thomas P. Tiffany,Republican,R,WI,7.0,7.0,WI-07,https://tiffany.house.gov,3,9,0,370,0,382,373,99.2,0.8,2.4,Thomas,Tiffany,Republican,451 Cannon House Office Building,451 Cannon House Office Building Washington DC 20515-4907,202-225-3365,2025-01-03,2027-01-03
V000135,Van Orden,Derrick Van Orden,Republican,R,WI,3.0,3.0,WI-03,https://vanorden.house.gov,12,29,1,340,0,382,352,96.6,3.4,7.6,Derrick,Van Orden,Republican,1513 Longworth House Office Building,1513 Longworth House Office Building Washington DC 20515-4903,202-225-5506,2025-01-03,2027-01-03
W000829,Wied,Tony Wied,Republican,R,WI,8.0,8.0,WI-08,https://wied.house.gov,3,3,0,376,0,382,379,99.2,0.8,0.8,Tony,Wied,Republican,424 Cannon House Office Building,424 Cannon House Office Building Washington DC 20515-4908,202-225-5665,2025-01-03,2027-01-03
M001205,Miller (WV),Carol D. Miller,Republican,R,WV,1.0,1.0,WV-01,https://miller.house.gov,2,7,0,373,0,382,375,99.5,0.5,1.8,Carol,Miller,Republican,465 Cannon House Office Building,465 Cannon House Office Building Washington DC 20515-4801,202-225-3452,2025-01-03,2027-01-03
M001235,Moore (WV),Riley M. Moore,Republican,R,WV,2.0,2.0,WV-02,https://rileymoore.house.gov,10,6,0,366,0,382,376,97.3,2.7,1.6,Riley,Moore,Republican,1337 Longworth House Office Building,1337 Longworth House Office Building Washington DC 20515-4802,202-225-2711,2025-01-03,2027-01-03
H001096,Hageman,Harriet M. Hageman,Republican,R,WY,0.0,0.0,WY-00,https://hageman.house.gov,5,1,0,376,0,382,381,98.7,1.3,0.3,Harriet,Hageman,Republican,1227 Longworth House Office Building,1227 Longworth House Office Building Washington DC 20515-5000,202-225-2311,2025-01-03,2027-01-03
K000404,King-Hinds,Kimberlyn King-Hinds,Republican,R,XX,0.0,0.0,MP-00,https://king-hinds.house.gov,19,8,0,13,0,40,32,40.6,59.4,20.0,Kimberlyn,King-Hinds,Republican,425 Cannon House Office Building,425 Cannon House Office Building Washington DC 20515-5201,202-225-2646,2025-01-03,2027-01-03
M001219,Moylan,James C. Moylan,Republican,R,XX,0.0,0.0,GU-00,https://moylan.house.gov,18,6,0,16,0,40,34,47.1,52.9,15.0,James (Jim),Moylan,Republican,228 Cannon House Office Building,228 Cannon House Office Building Washington DC 20515-5301,202-225-1188,2025-01-03,2027-01-03
R000600,Radewagen,Aumua Amata Coleman Radewagen,Republican,R,XX,0.0,0.0,AS-00,https://radewagen.house.gov,0,28,0,12,0,40,12,100.0,0.0,70.0,Aumua Amata,Radewagen,Republican,2001 Rayburn House Office Building,2001 Rayburn House Office Building Washington DC 20515-5200,202-225-8577,2025-01-03,2027-01-03
